sentence_id	label	solved_conflict	sentence_tokens_no_stop_lemmatized
8e026b54-14ee-4a31-8388-6f6963fa1b3c	SUBJ	False	['principle', 'central', 'government', 'revive', 'growth']
2d51dedc-0264-4c3f-88bf-f899c76ba68e	OBJ	False	['think', 'like', 'say']
133effaf-fc2c-4ae7-82da-7465ed89e2ec	OBJ	False	['course', 'suggestion', 'continue', 'mask', 'inject', 'continue', 'mask', 'booster']
8e681b5e-44a2-4cb9-9047-8dbed45f4234	SUBJ	False	['total', 'ruin', 'public', 'credit', 'disaster', 'fact']
bcbe66e9-f88e-48a6-8e53-c9718173d3b3	SUBJ	False	['rule', 'classs', 'propaganda', 'outlet', 'announce', 'brand', 'new', 'covid', 'variant', 'move', 'time', 'autumn']
69d08eab-50f5-47ef-b119-0666dde763b2	SUBJ	False	['imperative', 'reduce', 'cost', 'government', 'measurethat', 'tax', 'dollar', 'buy']
998339db-93c0-46c0-b1da-39a0633340b4	SUBJ	True	['creation', 'limitedliability', 'corporation', 'potent', 'tool', 'simply', 'unlock', 'economic', 'gain', 'private', 'sector', 'stop', 'potentially', 'limitless', 'corporate', 'power', 'infect', 'sphere', 'society', 'marketplace', 'good', 'service']
055163b3-eb05-40bb-b36c-710ca176306d	SUBJ	False	['speculation', 'will', 'not', 'instead', 'tell', 'new', 'deadly', 'terrible', 'vaccineresistant', 'variant', 'shot', 'will', 'not', 'stop']
8a6f25d5-6004-4715-82bb-48a2ff3c7038	SUBJ	False	['freeway', 'run', 'south', 'edge', 'compton', 'east', 'edge', 'overall', 'look', 'pretty', 'serve', 'freeway', 'sit', 'middle', 'rectangle', 'freeway']
798eaa38-c428-4690-95b7-a066c4e6ab15	OBJ	False	['speak', 'governmentnational', 'state', 'city', 'localfrom', 'washington', 'county', 'township', 'borough', 'district', 'exercise', 'tax', 'power']
156b682e-26a6-42d0-8127-c4a58de95d4d	SUBJ	False	['actively', 'try', 'sure', 'scapegoat', 'drugresistant', 'form', 'monkeypox']
0d3939df-bfb0-461e-83cb-4e08ae9f112a	OBJ	False	['5500', 'teacher', 'quit', 'maryland', 'school', '2022', 'baltimore', 'school', '700', 'vacancy']
10720ec4-01fa-4756-8dc2-df198332d0cc	OBJ	False	['buy', 'agent', 'tell', 'access', '13', 'gain', 'know', 'right', 'people']
4485099c-cb9a-472e-9bd3-914630646399	OBJ	False	['country', 'company', 'consumer', 'remain', 'reluctant', 'borrow', 'rockbottom', 'interest', 'rate']
b426d4ce-98f5-47ad-bcd1-8d45e21a3c50	OBJ	False	['2001', 'activist', 'defiantly', 'try', 'reorganise', 'municipal', 'authority', 'cancel', 'year', 'year', 'cite', 'security', 'concern', 'claim', 'unable', 'ensure', 'safety', 'participant']
15daa221-b2ee-4ee9-b2df-ae0d557f8c8c	OBJ	False	['covid', 'continually', 'evolve', 'immune', 'evasive', 'accord', 'ray', 'omicron', 'spawn', 'exponentially']
46d04d2e-dfe9-46f2-9c01-1d70161b6f31	SUBJ	True	['efficient', 'government', 'cost', 'measure', 'fast', 'extend', 'produce', 'acute', 'pain', 'taxpayer', 'pocket']
24784caa-d227-4946-97f8-d6c98711611c	SUBJ	False	['bad', 'time', 'like', 'proportion', 'total', 'national', 'income', 'absorb', 'government', 'rise', 'special', 'manner']
6df3b711-7400-47bb-a61e-14a0a1cd8356	SUBJ	True	['alternative', 'revolutionary', 'principle', 'example', 'state', 'appropriate', 'wealth', 'administer', 'directly']
d35989a4-c7c3-4af7-972f-50cf97a4cb2d	OBJ	False	['find', 'way', 'reduce', 'cost', 'teachertraining', 'program', 'studentdebt', 'burden', 'help', 'field', 'attractive']
1636acf2-add5-4b59-93de-5f973935cf48	OBJ	False	['pressure', 'treasury', 'bill', 'introduce', 'new', 'fund']
ad1fd779-28a7-4aff-a588-a0ee4682dd9e	OBJ	False	['blunkett', 'phrase', 'defend', 'education', 'spend', 'basis', 'improve', 'life', 'lower', 'income', 'student', 'level', 'wealthier', 'higher', 'achieve', 'student']
01f51721-2cbe-4c92-bdcb-820941020397	SUBJ	False	['putin', 'claim', 'busy', 'attend', 'head', 'state', 'belaruss', 'alexander', 'lukashenko', 'myanmar', 'lt', 'general', 'myint', 'swe', 'invite', 'attend', 'send', 'representative', 'hit', 'nerve']
70fe3693-c616-422f-a680-dd7cd7a5928c	SUBJ	False	['obviously', 'continue', 'direction', 'consequence', 'disastrous', 'fact', 'revolutionary', 'principle']
4ecf96cd-e193-4122-81c1-91487ad6d739	SUBJ	False	['society', 'endow', 'shareholder', 'corporation', 'extraordinary', 'gift', 'ordinary', 'person', 'enjoy', 'limit', 'liability']
d70649ec-ed7b-4d60-a0a3-69cbe9b7069b	SUBJ	True	['today', 'explain', 'mean', 'different', 'reason', 'term', 'widely', 'familiar', 'definition', 'dilute', 'great', 'champion']
14c50f18-f9ef-4913-a625-adb341afa81a	SUBJ	False	['spender', 'one', 'elect', 'office', 'bond', 'issue', 'vote', 'cheerful', 'alacrity']
607a26d8-06a3-4115-8258-f8b831080cfb	OBJ	False	['official', 'federal', 'indictment', '47', 'people', '46', 'somali']
5d20a6a6-d45b-4d4b-ab9d-06a9ccb7b9bb	SUBJ	False	['economic', 'writer', 'time', 'concede', 'tory', 'absolutely', 'plan', 'economic', 'growth', 'instead', 'attempt', 'extend', 'mean', 'renti', 'capitalism', 'protect', 'extraction', 'site', 'build', 'wish', 'community', 'tory', 'donor', 'continue', 'produce', 'poor', 'quality', 'unecological', 'private', 'home', 'need', 'tear', 'couple', 'decade', 'not', 'collapse']
30ef2dc7-4fab-4c23-85f4-57c5a36607a1	SUBJ	False	['isteve', 'commenter', 'bostex', 'write', 'i94', 'saint', 'paul', 'racist', 'road']
1fbf87f7-0173-4b3d-a828-b75e52955630	OBJ	False	['city', 'freeway', 'build', 'right', 'angle', 'meet', 'middle', 'town']
b705dec0-5a40-466e-856d-c2cd6c77c1d5	OBJ	False	['see', 'bad', 'say', 'dan', 'domenech', 'executive', 'director', 'school', 'superintendent', 'association']
eda31ebc-d51e-4917-b28e-d5e2e539b214	SUBJ	False	['know', 'impulse']
c4563a97-e2a5-49d0-b17a-4c021086c902	OBJ	False	['citizen', 'corporate', 'chief', 'tackle', 'social', 'issue', 'say', 'entrepreneur', 'author']
219255fd-0f7b-40f6-b875-8fae98c7dc59	OBJ	False	['study', 'back', 'month', 'work', 'research', 'datum', 'collection', 'rule', 'class', 'conduct', 'team', 'expose']
dfba3da6-bdf9-4dd0-a204-9abef73da286	SUBJ	False	['write', 'previously', 'government', 'try', 'year', 'centralise', 'plan', 'system', 'remove', 'space', 'dissent', 'development', 'newbuild', 'housing', 'estate', 'shale', 'gas', 'fracke', 'rig']
379a1efe-e617-4bda-92ca-affd54c9b867	OBJ	False	['detail', 'come', 'rank', 'file', 'discuss', 'agreement', 'cast', 'vote']
c4203d62-6ebf-4ec3-ae89-b9bdd47575ce	OBJ	False	['require', 'single', 'amino', 'acid', 'change', 'fda', 'say']
f62cf549-47e2-4189-b2da-943b09cf9655	SUBJ	True	['like', 'gear', 'different', 'angle']
2d3841fd-c2b4-4ba9-b857-d76bc4aefc21	OBJ	False	['patient', 'intact', 'immune', 'system', 'need', 'supportive', 'care', 'pain', 'control', 'need', 'step', 'antiviral', 'treatment', 'center', 'disease', 'control', 'prevention', 'dr', 'sapna', 'bamrah', 'morris', 'say', 'weekend', 'webinar', 'host', 'infectious', 'disease', 'society', 'america']
26ec47a7-49c4-42dc-b46a-97c002967175	SUBJ	False	['suppose', 'stress', 'abnormal', 'public', 'revenue', 'structure', 'government', 'somewhat', 'rationalize', 'mean', 'economy', 'efficiency', 'cost', 'government', 'measure', 'reduce']
b9f4a7f4-945f-4761-82fe-a3575371f98e	OBJ	False	['rise', 'fast', 'national', 'income', 'fall']
d0f9c377-7b9c-468c-a99a-6de8aafa6613	OBJ	True	['newspaper', 'tv', 'news', 'programme', 'treat', 'funeral', 'straight', 'news', 'story']
ea204790-7e36-43b4-9848-0155df97a54b	SUBJ	False	['present', 'reconstruction', 'finance', 'corporation', 'revival', 'power', 'time', 'peace']
893098e6-a377-4109-890d-a18768057470	SUBJ	False	['let', 'good', 'crisis', 'waste', 'right']
e2cfe393-1578-4c81-890c-1ddae4817b5c	SUBJ	False	['potent', 'force', 'act', 'definite', 'political', 'doctrine']
763d560f-064d-40c3-b803-dbcc65134a20	SUBJ	True	['give', 'combative', 'willingness', 'rankandfile', 'rail', 'worker', 'vote', 'contract', 'recently', 'not', 'simply', 'assume', 'worker', 'vote', 'favour', 'accept', 'agreement']
85fb8801-5f21-45f3-af2e-3fffa073dcdf	OBJ	False	['category', 'problematic', 'behavior', 'unlawful', 'conduct', 'act', 'involve', 'dishonesty', 'fraud', 'deceit', 'misrepresentation']
b1595725-fe92-4fff-9f2e-3458257a29ad	OBJ	False	['time', 'new', 'taxis', 'invent']
78e61eb8-9231-41d2-87ce-1ddf43e48c63	OBJ	False	['1910', 'except', 'period', 'civil', 'war', 'cost', 'federal', 'government', 'meet', 'entirely', 'custom', 'duty', 'tobacco', 'liquor', 'taxis', '1910', 'cost', 'state', 'local', 'government', 'meet', 'property', 'tax', 'supplement', 'somewhat', 'corporation', 'taxis', 'license', 'fee', 'death', 'duty']
c1d24259-bff8-49f1-9cec-54e82b8e9d01	OBJ	False	['freeway', 'increase', 'percentage', 'city', 'surface', 'outskirt', 'interchange', 'near', 'center']
2b37aa63-64bb-40b4-a22a-43ab602bf1ff	OBJ	False	['mr', 'li', 'repeatedly', 'promise', 'resort', 'floodlike', 'stimulus', 'veil', 'reference', 'past']
dd593daa-5d09-4c71-8aa3-755af6fc1ede	OBJ	False	['florida', '8000', 'teacher', 'vacancy', 'accord', 'florida', 'policy', 'institute', '450000', 'kid', 'start', 'school', 'year', 'permanent', 'teacher']
530785d1-af72-41dd-bf93-8184f0b5aafa	OBJ	False	['security', 'accord', 'economic', 'status', 'person', 'class', 'group', 'place', 'freedom']
0fd8fedb-ef9c-4299-81a9-7d80af621987	SUBJ	False	['return', 'extraordinary', 'gift', 'corporate', 'shareholder', 'owe', 'implicit', 'obligation', 'society', 'corporation', 'ought', 'consider', 'shareholder', 'interest', 'broader', 'societal', 'interest', 'make', 'decision']
7ff2ba86-48bf-42d7-a2e2-62c1e14664ea	SUBJ	False	['natural', 'level', 'economic', 'recovery', 'long', 'delay', 'measure', 'soon', 'fail', 'total', 'ruin', 'public', 'credit']
58d7eeae-2825-4444-9785-f290e4030426	SUBJ	False	['racist', 'black', 'neighborhood', '94', 'route', 'cut', 'black', 'neighborhood', 'cause', 'racist', 'mayhem']
5f10d5c6-8966-441e-9850-a6602184e021	OBJ	False	['structure', 'government', 'strata', 'begin', 'innumerable', 'small', 'local', 'unit', 'borough', 'township', 'school', 'district', 'improvement', 'district', 'exercise', 'tax', 'power', 'rise', 'county', 'city', 'state']
6a1b3a1b-2e46-4f20-994a-de0616018d01	OBJ	False	['notion', 'stand', 'sharp', 'contrast', 'shareholder', 'capitalism', 'call', 'corporate', 'executive', 'maximise', 'shareholder', 'return']
e6897d6a-1c7a-4a60-bd79-aac18e38ce08	OBJ	False	['biden', 'get', 'personally', 'involve', 'phone', 'negotiation', 'labour', 'secretary', 'marty', 'walsh', 'convene']
ccba1601-c301-4bc6-b91b-3cb7dccb9e16	OBJ	False	['go', 'middle', 'black', 'neighborhood', 'split', 'community']
92e4b063-6e4d-4d6a-adb2-867f1200dc82	OBJ	False	['willie', 'carver', 'name', 'kentuckys', '2022', 'teacher', 'year', 'openly', 'gay', 'english', 'french', 'teacher', 'resign', 'june', 'cite', 'rise', 'homophobia', 'district']
b7cc7bb7-d1a8-4fd1-bf19-2b1cb10210bf	SUBJ	False	['social', 'fabric', 'diverse', 'democracy', 'depend', 'preserve', 'certain', 'space', 'apolitical', 'sanctuary', 'especially', 'divide', 'body', 'politic', 'like']
82e9f103-d80e-46d8-9bda-4e81373a4ed7	OBJ	False	['momentum', 'build', 'highly', 'anticipate', 'unite', 'parcel', 'service', 'up', 'contract', 'fight', 'summer', '2023']
acd800d4-26ac-4892-94c0-d32068dc81e9	SUBJ	False	['great', 'deal', 'admirable', 'work', 'pay', 'people', 'afford', 'pay']
18f22705-7295-4e36-becf-4874c93a018d	SUBJ	False	['i93', 'boston', 'kind', 'racist', 'road', 'skirt', 'roxbury', 'cut', 'terrible', 'racist', 'south', 'boston', 'south', 'boston', 'magic', 'dirt', 'make', 'southie', 'perfectly', 'great', 'live', 'walk', 'unlike', 'roxbury', 'access', 'south', 'boston', 'beach', 'bad', 'know', 'black', 'people', 'like', 'swim']
4fffb476-d87f-4a30-9361-b6d909c13a02	OBJ	False	['observe', 'governmenteven', 'conservative', 'governmentand', 'force', 'move', 'effect', 'redistribution', 'wealth', 'downward', 'political', 'theory', 'bind', 'different', 'reason', 'favor', 'popular', 'taxis']
59dd7dde-10c1-4bbc-8a6f-a1fcbad1175b	OBJ	False	['spiteful', 'critical', 'comment', 'primarily', 'social', 'medium', 'shout', 'genuine', 'public', 'outcry']
02db2b1e-40f0-4864-b1a7-7218d42d6780	OBJ	False	['new', 'york', 'attorney', 'general', 'letitia', 'james', 'file', 'lawsuit', 'president', 'donald', 'trump', 'fraud']
ba658651-a39f-4c85-bde2-a00ab428d251	SUBJ	False	['everyday', 'citizen', 'western', 'democracy', 'range', 'america', 'britain', 'correctly', 'sense', 'amiss']
e9abbb9e-5d77-4737-ae3a-7361ccc6f4fb	OBJ	False	['mokdad', 'warn', 'biden', 'administration', 'projection', 'remain', 'feasible', 'currently', 'dominant', 'variant', 'omicron', 'remain', 'contagious']
bc0dc338-6b62-4b5b-893c-1379b187758b	OBJ	False	['year', 'will', 'not', 'visibility', 'year']
b2e5361b-525a-4caa-9ca2-922f58a90160	OBJ	False	['way', 'say', 'public', 'gather', 'kind', 'ahead', 'saturday']
56649175-b522-461d-957a-54071fef7b6c	SUBJ	False	['day', 'work', 'belong', 'government']
663fc973-4098-4353-ba8c-8ef46c369bb6	OBJ	False	['engineer']
7fd4da61-cb1d-401e-8856-8017f5f7ac02	OBJ	False	['recent', 'event', 'reinforce', 'fundamental', 'truth', 'economic', 'life']
c8d2ce3e-dd3a-4927-b588-fc45f8ede495	OBJ	False	['week', 'request', '224', 'billion', 'emergency', 'fund', 'fall']
5d98fc12-57e1-449f-9ebe-d8d67594a817	SUBJ	True	['gap', 'open', 'gdp', 'path', 'envisage', 'china', 'start', 'year', 'grimmer', 'probable']
cce67016-4e3b-4842-b89d-d76b64612c28	SUBJ	False	['intelligent', 'uproar', 'sense', 'superficial', 'probably', 'delusive']
e1f5c710-5cf6-4a84-8d7d-30859c2254d4	OBJ	False	['2018', 'university', 'pennsylvania', 'study', 'find', '44', 'percent', 'newly', 'mint', 'teacher', 'quit', 'year', 'job']
fbe40bf1-4027-4706-9269-31e3caac1d70	OBJ	False	['let', 'look', 'map', 'famously', 'black', 'place', 'compton', 'home', 'west', 'coast', 'gangsta', 'rap']
16dd2752-2b8d-44de-b0f5-6d2521e4a255	OBJ	False	['biden', 'administration', 'cap', 'president', 'recent', 'trip', 'michigan', 'focus', 'largely', 'worker', 'right', 'transportation', 'innovation', 'handing', 'federal', 'grant', 'dismantle', 'highway', 'build', 'perpetuate', 'racial', 'discrimination']
cd1f9013-6927-496e-8c0e-73d268d06b0a	OBJ	False	['increase', 'wealth', 'higher', 'standard', 'live', 'create', 'demand', 'public', 'service', 'know', 'generation', 'ago', 'year', '135', 'new', 'activity', 'add', 'responsibility', 'government', 'detroit', 'highschool', 'evening', 'class', 'children', 'clinic', 'childwelfare', 'nurse', 'transportation', 'cripple', 'class', 'mental', 'defective', 'train', 'library', 'personnel', 'testing', 'gas', 'testing', 'material', 'healtheducation', 'nurse', 'camp', 'tubercular', 'child', 'publichealth', 'education', 'medical', 'college', 'college', 'evening', 'class', 'college', 'summer', 'class', 'employment', 'bureau', 'symphony', 'concert', 'cancer', 'clinic', 'cancer', 'nurse', 'human', 'antiserum', 'nurse', 'cooperative', 'high', 'school', 'use', 'radio', 'school']
27850f0d-97cd-4e54-b6a1-b72f5e39b256	SUBJ	False	['thing', 'true', 'crisis', 'responsibility', 'pass', 'government', 'go', 'far', 'unawares', 'experimental', 'state', 'know', 'experience', 'theory']
f9539506-79fa-4098-b6a2-c86916524dc9	SUBJ	False	['answer']
9d9b769d-5758-4d98-8000-3055b9c9b826	OBJ	False	['suddenly', 'multiple', 'prospective', 'purchaser', 'chase', 'despite', 'recent', 'vast', 'increase', 'cost', 'build']
7bff88bb-6473-41c4-a83a-e03b63144765	SUBJ	False	['panic', 'response', 'political', 'elite', 'medium', 'institution', 'completely', 'unfounded', 'rail', 'strike', 'cause', 'crisis', 'supply', 'chain', 'general', 'economy']
0f49f26d-9833-4cb9-aab5-4db7d4133467	OBJ	False	['james', 'file', 'criminal', 'referral', 'federal', 'prosecutor', 'separate', 'tax', 'fraud', 'referral', 'irs', 'lawsuit', 'politico', 'report']
afa18331-ce21-4a9b-91e2-a440dbc82663	OBJ	False	['study', 'author', 'countingprocess', 'extension', 'cox', 'model', 'formulate', 'timevarye', 'effect', 'bnt162b2', 'vaccine', 'previous', 'sarscov2', 'infection', 'rate', 'sarscov2', 'infection', 'adjustment', 'demographic', 'variable']
f149a4d4-ea1a-4fa5-8633-c6f3e10b8df4	OBJ	False	['lead', 'recession', 'come', 'year', 'federal', 'reserve', 'chairman', 'jerome', 'powell', 'confirm', 'recession', 'happen', 'severity']
e8b0e492-a46d-4c4f-9236-10c793612078	SUBJ	False	['resource', 'soften', 'institutional', 'feature', 'include', 'motionpicture', 'show', 'concert', 'extensive', 'library', 'pool', 'table', 'newspaper', 'magazine', 'well', 'place', 'live', 'private', 'home', 'tax', 'support']
b9a0ecf3-2e0d-4114-a6df-cd77afbedd37	SUBJ	False	['fact', 'rail', 'carrier', 'profit', 'push', 'worker', 'break', 'point']
0eaabe43-eba5-4d07-bff2-3ca55eea64ad	OBJ	False	['cover', 'story', 'winter', 'rely', 'important', 'work', 'local', 'reporter', 'like', 'bill', 'glahn', 'american', 'experiment']
bba8e3f8-129a-409c-a00b-21e9a6f7de4b	OBJ	False	['biden', 'administration', 'predict', 'nearly', '100', 'million', 'americans', 'get', 'infection', 'fall', 'winter', 'warn', 'number', 'median', 'estimate', 'case', 'possible', 'especially', 'new', 'variant', 'appear']
626870c1-1d6e-44a9-ab4a-3b0e2e722eec	SUBJ	True	['vui', 'farright', 'radical', 'prime', 'minister', 'year', 'moderate', 'politic', 'win', 'support', 'eu', 'bigwig']
99d79e38-4140-4b27-bf29-68c328834ea4	OBJ	False	['covid', 'case', 'decrease', 'september', 'covid19', 'case', 'actually', 'decrease', 'september', 'plateaue', 'summer', 'month', '100000', 'case', 'day']
2cecc376-4aff-47e2-a5d6-e1f515ba26d6	OBJ	False	['cause', 'company', 'ship', 'good', 'truck', 'turn', 'lead', 'downward', 'spiral', 'rail', 'industry', 'cut', 'beleaguer', 'workforce']
75d60af7-8df5-49a4-9879-717b7fe4080f	SUBJ	False	['bill', 'instead', 'invite', 'trust', 'whichever', 'multimillionaire', 'landlord', 'oil', 'executive', 'get', 'give', 'ministerial', 'position']
12583db0-59f7-4dbf-a6ba-b3d690ca7638	OBJ	False	['past', 'economist', 'marvel', 'ability', 'stimulate', 'spend', 'necessary', 'meet', 'growth', 'target', 'adequately', 'employ', 'busy', 'workforce', 'workshop']
3a1740f8-4b95-4268-8b2e-994c7aeffb9e	SUBJ	True	['realworld', 'datum', 'supply', 'uk', 'government', 'government', 'unfortunately', 'show', 'exact', 'thing']
5c514b4a-f651-4f94-9814-0bcef94ec00c	OBJ	False	['guest', 'general', 'parliamentarian', 'andrei', 'gurulyov', 'man', 'previously', 'advocate', 'missile', 'strike', 'uk', 'time', 'call', 'britain', 'seat', 'evil']
4ef3b8c3-494f-4dcd-a6e9-3702a198dc93	OBJ	False	['question', 'belong', 'argument']
b3529207-38ab-47ea-be11-2a4c7bc8233a	OBJ	False	['recombination', 'happen', 'different', 'variant', 'sarscov2', 'virus', 'cause', 'covid19', 'infect', 'person', 'time', 'report', 'ndtv']
4bdc0c53-1d42-4858-bb7f-d7d71591e77b	OBJ	False	['strike', 'interesting', 'chief', 'justice', 'issue', 'statement', 'levey', 'tell', 'article']
6a69bf4b-5437-4ae1-8f71-195e827934ba	OBJ	False	['emotional', 'appeal', 'add', 'practical', 'suggestion', 'pay', 'cheap', 'end']
5b192f34-2a53-47b0-80fc-d06b89a165d5	SUBJ	True	['think', 'war', 'itthe', 'war', 'cost', 'war', 'thing', 'veteran', 'relief', 'pension', 'national', 'defense']
74c34daf-9206-4a40-b283-fa913287ff38	OBJ	False	['china', 'cut', 'variety', 'interest', 'rate', 'include', 'reduction', 'benchmark', 'deposit', 'rate', '2015']
b51bcef2-5486-4594-a4a5-997fe39432e6	OBJ	False	['piece', 'legislation', 'contain', 'slogan', 'reach', 'early', 'parliamentary', 'stage', 'recent', 'month', 'level', 'regeneration', 'bill', 'suppose', 'set', 'mission', 'complete']
6ad4695a-9d9e-4190-a23f-183e3c0420c1	SUBJ	False	['emergency', 'power', 'win', 'war', 'use', 'fight', 'depression']
fa33f58a-aae2-4aee-95c3-3a4cdda2c72e	OBJ	False	['new', 'mexico', 'late', 'state', 'welcome', 'illegal', 'alien', 'attorney']
ca029aef-99bc-4a80-bbab-8a8d1082e09b	SUBJ	False	['tory', 'happy', 'spend', 'lot', 'public', 'money', 'pandemic', 'way', 'border', 'corrupt', 'oppose', 'idea', 'state', 'target', 'longterm', 'investment']
0b75cb8b-ed60-4d0e-8ec6-9214073c698c	OBJ	False	['relate', 'australian', 'covid19', 'test', 'kit', 'manufacturer', 'recall', '195000', 'athome', 'kit', 'high', 'rate', 'false', 'positive']
29e8e767-41d8-4747-81d3-58be8f096416	SUBJ	False	['truly', 'overcome', 'use', 'public', 'credit', 'objection', 'ground', 'precedent', 'political', 'theory', 'long', 'prevail']
b768912c-fa87-4556-8756-9b794561e7eb	OBJ	False	['trucking', 'shipping', 'company', 'slowly', 'recover', 'supply', 'chain', 'issue', 'cause', 'covid19', 'thing', 'get', 'bad', 'rail']
2c062910-4a44-4ab6-9539-0561a40285be	OBJ	False	['result', 'typical', 'taxis', 'year', 'increase', '14', '53', 'capita', 'public', 'debt', 'increase', '15', '175', 'capita']
29290348-e335-41d4-8327-9783ab52a402	OBJ	False	['crisis', 'economic', 'human', 'welfare']
9fe9e827-93b0-4222-8f42-91b16b5cc715	OBJ	False	['fed', 'stake', 'feed', 'future', 'meal', 'site', 'find', 'place', 'suppose', 'feed', '50000', 'child']
ea5cf80c-9eb7-4b25-9308-00f729f62a27	OBJ	False	['wednesday', 'federal', 'reserve', 'decide', 'raise', 'interest', 'rate', '075', 'percent', 'make', 'superhike', 'one', 'june', 'july']
3e5e9cfa-8b71-4bf5-a789-8d08c7f26604	OBJ	False	['great', 'economic', 'political', 'advantage', 'enjoy', 'result', 'people', 'coin', 'term']
c24cbec8-316e-4666-a1c8-006a79e5527c	OBJ	False	['current', 'inflation', 'rate', 'sit', 'approximately', '83', 'percent', 'cause', 'stark', 'increase', 'price', 'grocery', 'utility', 'especially', 'electricity', 'report', 'npr']
608ef7be-e688-4554-94b2-8af6b7f2cebf	SUBJ	False	['leftist', 'fond', 'invoke', 'magic', 'euphemism', 'social', 'problem', 'create', 'away']
f1bfbfd1-fa72-46b9-b1bd-0b902a732450	OBJ	False	['projection', 'indicate', 'rate', '44', 'percent', 'end', '2023', 'post', 'continue']
5fb9c038-055f-4d44-bde5-f9db2ee68732	OBJ	False	['school', 'close', 'door', 'pandemic', 'hit', 'march', '2020', 'teacher', 'little', 'time', 'prepare', 'shift', 'remote', 'learn', 'fitsandstart', 'reopen', 'school', 'follow', 'year', 'introduce', 'host', 'new', 'problem']
b3816624-2712-491a-9104-fdcfff19144e	SUBJ	False	['political', 'motive', 'give', 'authority', 'labourrun', 'hardly', 'tory', 'interest', 'mayor', 'pursue', 'alternative', 'agenda', 'work', 'well', 'challenge', 'developer', 'landlord', 'fund', 'conservative', 'party']
bddff4ee-05c1-486c-9b8a-99b69092220e	OBJ	False	['secretary', 'treasury', 'speech', 'refer', 'tell', 'income', 'inheritance', 'taxis', 'levy', 'reach', 'comparatively', 'people', 'income', 'tax', 'popular', 'few', 'percent', 'people', 'pay', 'income', 'taxis']
779259a1-2054-4b09-a1de-1fd39e50bfdb	OBJ	False	['new', 'mexico', 'document', 'state', 'license', 'practice', 'law', 'shall', 'deny', 'base', 'solely', 'applicant', 'citizenship', 'immigration', 'status', 'time', 'character', 'fitness', 'standard', 'investigation', 'section', 'law', 'license', 'applicant', 'bear', 'burden', 'prove', 'good', 'character', 'support', 'application']
92e625de-d4b4-4536-9a54-ecfe33b85a71	OBJ	False	['ask', 'american', 'federation', 'teacher', 'president', 'randi', 'weingarten']
e9bb2eff-bbe1-4942-9a97-07bc371d0ccc	OBJ	False	['president', 'joe', 'biden', 'administration', 'repeatedly', 'unsuccessfully', 'ask', 'congress', 'pandemic', 'fund']
41622bdf-cdc2-4d10-b3f3-fdb6a1af9c94	SUBJ	False	['world', 'influential', 'proponent', 'stakeholder', 'capitalism', 'blackrock', 'chief', 'executive', 'larry', 'fink', 'mean', 'proclaim', 'company', 'need', 'earn', 'social', 'license', 'operate', 'day', 'respectable', 'view']
94030fe0-6aed-4d6d-9100-10b51f9b6e00	OBJ	False	['variant', 'scientist', 'name', 'bf7', 'short', 'ba5217', 'allegedly', '17', 'sequence', 'infection', 'week', 'accord', 'new', 'datum', 'center', 'disease', 'control', 'prevention']
4a85eed2-2f5b-4085-9fef-203945dd5d28	SUBJ	False	['level', 'administration', 'mean', 'challenge', 'regional', 'inequality', 'recently', 'come', 'talk', 'inequality', 'general']
3a8972c9-a1ba-4c19-8d31-ec261714171e	SUBJ	False	['unanimous', 'decision', 'alldemocrat', 'supreme', 'court', 'state', 'new', 'mexico', 'come', 'august', '19', 'form', 'new', 'set', 'rule', 'govern', 'admission', 'bar', 'pdf', 'selfcontradictory', 'clear', 'report', 'leftist', 'scribe']
b439b8f6-6b6c-4155-b6af-7600eebc9acb	SUBJ	False	['basis', 'paradoxical', 'inclination', 'lack', 'personal', 'lack', 'personal', 'come', 'horror', 'responsibility']
6e1b4bc3-4715-46ce-a346-77f370b36fde	OBJ	False	['city', 'resource', 'unaided', 'creditor', 'people', 'detroit', 'enjoy', 'benefit', 'social', 'service']
cd82f31f-a0e5-492f-b169-4045088bd1e6	OBJ	True	['brexit', 'appear', 'horizon', 'time', 'rich', 'international', 'buyer', 'avoid', 'london', 'fear', 'complication', 'arise', 'outside', 'eu']
36fe024e-2a41-4dfc-8147-b8bad8014caf	OBJ	False	['court', 'get', 'control', 'believe', 'want', 'curt', 'levey', 'president', 'committee', 'justice', 'tell', 'supreme', 'court', 'state', 'new', 'mexico', 'decision', 'strike', 'political', 'legal']
273bd8d7-4bc5-4802-967c-3ed5da0a0988	SUBJ	False	['covid', 'variant', 'booster', 'authorization', 'come', 'week', 'brace', 'variant']
19d364cf-1138-40f8-beca-e1f874825aae	OBJ	False	['late', 'development', 'come', 'week', 'james', 'refuse', 'settle', 'trump', 'lawyer', 'new', 'york', 'time', 'report']
3e8877cf-be02-4c12-95fa-05a5a67ab889	OBJ	False	['day', 'schedule', 'event', 'go', 'ahead', 'incident', 'monday', 'tuesday', 'police', 'issue', 'ban', 'saturday', 'parade', 'counterprotest']
e103a4a9-9d1d-4495-bb98-a2432a479208	OBJ	False	['country', 'approximately', '500000', 'separate', 'unit', 'government']
b7570918-5526-44c9-9544-42cc2b224f34	SUBJ	False	['case', 'slow', 'worldwide', 'case', 'global', 'population', 'approach', 'billion', '23000', 'panic', 'fearmongere', 'continue']
