sentence_id	label	solved_conflict	sentence	label_encoded	processed_sentence	sentiment	sentiment_bin	pos_tags	pos_sequence
acd800d4-26ac-4892-94c0-d32068dc81e9	SUBJ	False	['great', 'deal', 'admirable', 'work', 'pay', 'people', 'afford', 'pay']	1	great deal admirable work pay people afford pay	0.8	0.84	['ADJ', 'NOUN', 'ADJ', 'NOUN', 'AUX', 'NOUN', 'AUX', 'VERB']	ADJ NOUN ADJ NOUN AUX NOUN AUX VERB
18f22705-7295-4e36-becf-4874c93a018d	SUBJ	False	['i93', 'boston', 'kind', 'racist', 'road', 'skirt', 'roxbury', 'cut', 'terrible', 'racist', 'south', 'boston', 'south', 'boston', 'magic', 'dirt', 'make', 'southie', 'perfectly', 'great', 'live', 'walk', 'unlike', 'roxbury', 'access', 'south', 'boston', 'beach', 'bad', 'know', 'black', 'people', 'like', 'swim']	1	i93 boston kind racist road skirt roxbury cut terrible racist south boston south boston magic dirt make southie perfectly great live walk unlike roxbury access south boston beach bad know black people like swim	0.024242424242424267	-0.0	['PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN']	PROPN PROPN PROPN ADJ NOUN PROPN NOUN VERB ADJ ADJ PROPN PROPN PROPN PROPN PROPN NOUN VERB NOUN ADV ADJ ADJ NOUN ADP NOUN NOUN PROPN PROPN PROPN ADJ VERB ADJ NOUN ADP NOUN
4fffb476-d87f-4a30-9361-b6d909c13a02	OBJ	False	['observe', 'governmenteven', 'conservative', 'governmentand', 'force', 'move', 'effect', 'redistribution', 'wealth', 'downward', 'political', 'theory', 'bind', 'different', 'reason', 'favor', 'popular', 'taxis']	0	observe governmenteven conservative governmentand force move effect redistribution wealth downward political theory bind different reason favor popular taxis	0.19999999999999998	0.21	['VERB', 'VERB', 'ADJ', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN']	VERB VERB ADJ PROPN NOUN VERB NOUN NOUN NOUN ADV ADJ NOUN VERB ADJ NOUN VERB ADJ NOUN
59dd7dde-10c1-4bbc-8a6f-a1fcbad1175b	OBJ	False	['spiteful', 'critical', 'comment', 'primarily', 'social', 'medium', 'shout', 'genuine', 'public', 'outcry']	0	spiteful critical comment primarily social medium shout genuine public outcry	0.10833333333333334	0.11	['ADJ', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN']	ADJ ADJ NOUN ADV ADJ NOUN NOUN ADJ ADJ NOUN
02db2b1e-40f0-4864-b1a7-7218d42d6780	OBJ	False	['new', 'york', 'attorney', 'general', 'letitia', 'james', 'file', 'lawsuit', 'president', 'donald', 'trump', 'fraud']	0	new york attorney general letitia james file lawsuit president donald trump fraud	0.09318181818181819	0.11	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']	PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN
ba658651-a39f-4c85-bde2-a00ab428d251	SUBJ	False	['everyday', 'citizen', 'western', 'democracy', 'range', 'america', 'britain', 'correctly', 'sense', 'amiss']	1	everyday citizen western democracy range america britain correctly sense amiss	-0.1	-0.11	['ADJ', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'ADV', 'VERB', 'ADJ']	ADJ NOUN ADJ NOUN PROPN PROPN PROPN ADV VERB ADJ
e9abbb9e-5d77-4737-ae3a-7361ccc6f4fb	OBJ	False	['mokdad', 'warn', 'biden', 'administration', 'projection', 'remain', 'feasible', 'currently', 'dominant', 'variant', 'omicron', 'remain', 'contagious']	0	mokdad warn biden administration projection remain feasible currently dominant variant omicron remain contagious	0.0	-0.0	['PROPN', 'VERB', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADJ']	PROPN VERB PROPN NOUN NOUN VERB ADJ ADV ADJ ADJ NOUN VERB ADJ
bc0dc338-6b62-4b5b-893c-1379b187758b	OBJ	False	['year', 'will', 'not', 'visibility', 'year']	0	year will not visibility year	0.0	-0.0	['NOUN', 'AUX', 'PART', 'NOUN', 'NOUN']	NOUN AUX PART NOUN NOUN
b2e5361b-525a-4caa-9ca2-922f58a90160	OBJ	False	['way', 'say', 'public', 'gather', 'kind', 'ahead', 'saturday']	0	way say public gather kind ahead saturday	0.3	0.32	['NOUN', 'VERB', 'ADJ', 'VERB', 'ADV', 'ADV', 'PROPN']	NOUN VERB ADJ VERB ADV ADV PROPN
56649175-b522-461d-957a-54071fef7b6c	SUBJ	False	['day', 'work', 'belong', 'government']	1	day work belong government	0.0	-0.0	['NOUN', 'NOUN', 'VERB', 'NOUN']	NOUN NOUN VERB NOUN
663fc973-4098-4353-ba8c-8ef46c369bb6	OBJ	False	['engineer']	0	engineer	0.0	-0.0	['NOUN']	NOUN
7fd4da61-cb1d-401e-8856-8017f5f7ac02	OBJ	False	['recent', 'event', 'reinforce', 'fundamental', 'truth', 'economic', 'life']	0	recent event reinforce fundamental truth economic life	0.1	0.11	['ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN']	ADJ NOUN VERB ADJ NOUN ADJ NOUN
c8d2ce3e-dd3a-4927-b588-fc45f8ede495	OBJ	False	['week', 'request', '224', 'billion', 'emergency', 'fund', 'fall']	0	week request 224 billion emergency fund fall	0.0	-0.0	['NOUN', 'VERB', 'NUM', 'NUM', 'NOUN', 'NOUN', 'NOUN']	NOUN VERB NUM NUM NOUN NOUN NOUN
5d98fc12-57e1-449f-9ebe-d8d67594a817	SUBJ	True	['gap', 'open', 'gdp', 'path', 'envisage', 'china', 'start', 'year', 'grimmer', 'probable']	1	gap open gdp path envisage china start year grimmer probable	0.0	-0.0	['NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'ADJ']	NOUN ADJ NOUN NOUN NOUN PROPN VERB NOUN NOUN ADJ
cce67016-4e3b-4842-b89d-d76b64612c28	SUBJ	False	['intelligent', 'uproar', 'sense', 'superficial', 'probably', 'delusive']	1	intelligent uproar sense superficial probably delusive	0.8	0.84	['ADJ', 'NOUN', 'NOUN', 'ADJ', 'ADV', 'VERB']	ADJ NOUN NOUN ADJ ADV VERB
e1f5c710-5cf6-4a84-8d7d-30859c2254d4	OBJ	False	['2018', 'university', 'pennsylvania', 'study', 'find', '44', 'percent', 'newly', 'mint', 'teacher', 'quit', 'year', 'job']	0	2018 university pennsylvania study find 44 percent newly mint teacher quit year job	0.13636363636363635	0.11	['NUM', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'NUM', 'NOUN', 'ADV', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN']	NUM NOUN PROPN PROPN VERB NUM NOUN ADV NOUN NOUN VERB NOUN NOUN
fbe40bf1-4027-4706-9269-31e3caac1d70	OBJ	False	['let', 'look', 'map', 'famously', 'black', 'place', 'compton', 'home', 'west', 'coast', 'gangsta', 'rap']	0	let look map famously black place compton home west coast gangsta rap	-0.16666666666666666	-0.21	['VERB', 'VERB', 'VERB', 'ADV', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']	VERB VERB VERB ADV ADJ NOUN PROPN PROPN PROPN PROPN PROPN NOUN
16dd2752-2b8d-44de-b0f5-6d2521e4a255	OBJ	False	['biden', 'administration', 'cap', 'president', 'recent', 'trip', 'michigan', 'focus', 'largely', 'worker', 'right', 'transportation', 'innovation', 'handing', 'federal', 'grant', 'dismantle', 'highway', 'build', 'perpetuate', 'racial', 'discrimination']	0	biden administration cap president recent trip michigan focus largely worker right transportation innovation handing federal grant dismantle highway build perpetuate racial discrimination	0.16666666666666666	0.21	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN']	PROPN PROPN PROPN PROPN ADJ NOUN NOUN VERB ADV VERB ADJ NOUN NOUN VERB ADJ NOUN VERB NOUN NOUN NOUN ADJ NOUN
cd1f9013-6927-496e-8c0e-73d268d06b0a	OBJ	False	['increase', 'wealth', 'higher', 'standard', 'live', 'create', 'demand', 'public', 'service', 'know', 'generation', 'ago', 'year', '135', 'new', 'activity', 'add', 'responsibility', 'government', 'detroit', 'highschool', 'evening', 'class', 'children', 'clinic', 'childwelfare', 'nurse', 'transportation', 'cripple', 'class', 'mental', 'defective', 'train', 'library', 'personnel', 'testing', 'gas', 'testing', 'material', 'healtheducation', 'nurse', 'camp', 'tubercular', 'child', 'publichealth', 'education', 'medical', 'college', 'college', 'evening', 'class', 'college', 'summer', 'class', 'employment', 'bureau', 'symphony', 'concert', 'cancer', 'clinic', 'cancer', 'nurse', 'human', 'antiserum', 'nurse', 'cooperative', 'high', 'school', 'use', 'radio', 'school']	0	increase wealth higher standard live create demand public service know generation ago year 135 new activity add responsibility government detroit highschool evening class children clinic childwelfare nurse transportation cripple class mental defective train library personnel testing gas testing material healtheducation nurse camp tubercular child publichealth education medical college college evening class college summer class employment bureau symphony concert cancer clinic cancer nurse human antiserum nurse cooperative high school use radio school	0.06474747474747475	0.11	['VERB', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'NOUN', 'NUM', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	VERB NOUN ADJ ADJ ADJ ADJ NOUN ADJ NOUN NOUN NOUN ADV NOUN NUM ADJ NOUN VERB NOUN NOUN PROPN PROPN PROPN NOUN NOUN NOUN NOUN NOUN NOUN PROPN PROPN ADJ ADJ NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN ADJ NOUN NOUN NOUN PROPN PROPN PROPN NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN PROPN PROPN NOUN ADJ ADJ NOUN NOUN NOUN NOUN
27850f0d-97cd-4e54-b6a1-b72f5e39b256	SUBJ	False	['thing', 'true', 'crisis', 'responsibility', 'pass', 'government', 'go', 'far', 'unawares', 'experimental', 'state', 'know', 'experience', 'theory']	1	thing true crisis responsibility pass government go far unawares experimental state know experience theory	0.18333333333333332	0.21	['NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	NOUN ADJ NOUN NOUN VERB NOUN VERB ADV ADV ADJ NOUN NOUN NOUN NOUN
f9539506-79fa-4098-b6a2-c86916524dc9	SUBJ	False	['answer']	1	answer	0.0	-0.0	['VERB']	VERB
9d9b769d-5758-4d98-8000-3055b9c9b826	OBJ	False	['suddenly', 'multiple', 'prospective', 'purchaser', 'chase', 'despite', 'recent', 'vast', 'increase', 'cost', 'build']	0	suddenly multiple prospective purchaser chase despite recent vast increase cost build	0.0	-0.0	['ADV', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'SCONJ', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN']	ADV ADJ ADJ NOUN NOUN SCONJ ADJ ADJ NOUN NOUN NOUN
7bff88bb-6473-41c4-a83a-e03b63144765	SUBJ	False	['panic', 'response', 'political', 'elite', 'medium', 'institution', 'completely', 'unfounded', 'rail', 'strike', 'cause', 'crisis', 'supply', 'chain', 'general', 'economy']	1	panic response political elite medium institution completely unfounded rail strike cause crisis supply chain general economy	0.05000000000000001	-0.0	['NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN']	NOUN NOUN ADJ ADJ NOUN NOUN ADV ADJ NOUN NOUN NOUN NOUN NOUN NOUN ADJ NOUN
0f49f26d-9833-4cb9-aab5-4db7d4133467	OBJ	False	['james', 'file', 'criminal', 'referral', 'federal', 'prosecutor', 'separate', 'tax', 'fraud', 'referral', 'irs', 'lawsuit', 'politico', 'report']	0	james file criminal referral federal prosecutor separate tax fraud referral irs lawsuit politico report	-0.4	-0.42	['PROPN', 'PROPN', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']	PROPN PROPN ADJ ADJ ADJ NOUN ADJ NOUN NOUN NOUN PROPN PROPN PROPN NOUN
afa18331-ce21-4a9b-91e2-a440dbc82663	OBJ	False	['study', 'author', 'countingprocess', 'extension', 'cox', 'model', 'formulate', 'timevarye', 'effect', 'bnt162b2', 'vaccine', 'previous', 'sarscov2', 'infection', 'rate', 'sarscov2', 'infection', 'adjustment', 'demographic', 'variable']	0	study author countingprocess extension cox model formulate timevarye effect bnt162b2 vaccine previous sarscov2 infection rate sarscov2 infection adjustment demographic variable	-0.16666666666666666	-0.21	['NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN']	NOUN NOUN NOUN NOUN PROPN NOUN PROPN NOUN NOUN PROPN NOUN ADJ NOUN NOUN NOUN NOUN NOUN NOUN ADJ NOUN
f149a4d4-ea1a-4fa5-8633-c6f3e10b8df4	OBJ	False	['lead', 'recession', 'come', 'year', 'federal', 'reserve', 'chairman', 'jerome', 'powell', 'confirm', 'recession', 'happen', 'severity']	0	lead recession come year federal reserve chairman jerome powell confirm recession happen severity	0.0	-0.0	['VERB', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'NOUN']	VERB NOUN VERB PROPN PROPN PROPN PROPN PROPN PROPN VERB NOUN VERB NOUN
e8b0e492-a46d-4c4f-9236-10c793612078	SUBJ	False	['resource', 'soften', 'institutional', 'feature', 'include', 'motionpicture', 'show', 'concert', 'extensive', 'library', 'pool', 'table', 'newspaper', 'magazine', 'well', 'place', 'live', 'private', 'home', 'tax', 'support']	1	resource soften institutional feature include motionpicture show concert extensive library pool table newspaper magazine well place live private home tax support	0.04545454545454545	-0.0	['NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'INTJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN']	NOUN NOUN ADJ NOUN VERB NOUN NOUN NOUN ADJ NOUN NOUN NOUN NOUN NOUN INTJ NOUN VERB ADJ NOUN NOUN NOUN
b9a0ecf3-2e0d-4114-a6df-cd77afbedd37	SUBJ	False	['fact', 'rail', 'carrier', 'profit', 'push', 'worker', 'break', 'point']	1	fact rail carrier profit push worker break point	0.0	-0.0	['NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN
0eaabe43-eba5-4d07-bff2-3ca55eea64ad	OBJ	False	['cover', 'story', 'winter', 'rely', 'important', 'work', 'local', 'reporter', 'like', 'bill', 'glahn', 'american', 'experiment']	0	cover story winter rely important work local reporter like bill glahn american experiment	0.13333333333333333	0.11	['NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN']	NOUN NOUN NOUN VERB ADJ NOUN ADJ NOUN ADP PROPN PROPN PROPN PROPN
bba8e3f8-129a-409c-a00b-21e9a6f7de4b	OBJ	False	['biden', 'administration', 'predict', 'nearly', '100', 'million', 'americans', 'get', 'infection', 'fall', 'winter', 'warn', 'number', 'median', 'estimate', 'case', 'possible', 'especially', 'new', 'variant', 'appear']	0	biden administration predict nearly 100 million americans get infection fall winter warn number median estimate case possible especially new variant appear	0.12424242424242422	0.11	['PROPN', 'PROPN', 'VERB', 'ADV', 'NUM', 'NUM', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'VERB']	PROPN PROPN VERB ADV NUM NUM PROPN VERB NOUN NOUN NOUN VERB NOUN NOUN NOUN NOUN ADJ ADV ADJ NOUN VERB
626870c1-1d6e-44a9-ab4a-3b0e2e722eec	SUBJ	True	['vui', 'farright', 'radical', 'prime', 'minister', 'year', 'moderate', 'politic', 'win', 'support', 'eu', 'bigwig']	1	vui farright radical prime minister year moderate politic win support eu bigwig	0.4	0.42	['PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN']	PROPN VERB ADJ ADJ NOUN NOUN PROPN ADJ PROPN PROPN PROPN PROPN
99d79e38-4140-4b27-bf29-68c328834ea4	OBJ	False	['covid', 'case', 'decrease', 'september', 'covid19', 'case', 'actually', 'decrease', 'september', 'plateaue', 'summer', 'month', '100000', 'case', 'day']	0	covid case decrease september covid19 case actually decrease september plateaue summer month 100000 case day	0.0	-0.0	['ADJ', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'ADV', 'VERB', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NUM', 'NOUN', 'NOUN']	ADJ NOUN NOUN PROPN PROPN NOUN ADV VERB PROPN NOUN NOUN NOUN NUM NOUN NOUN
2cecc376-4aff-47e2-a5d6-e1f515ba26d6	OBJ	False	['cause', 'company', 'ship', 'good', 'truck', 'turn', 'lead', 'downward', 'spiral', 'rail', 'industry', 'cut', 'beleaguer', 'workforce']	0	cause company ship good truck turn lead downward spiral rail industry cut beleaguer workforce	0.7	0.74	['VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'NOUN']	VERB NOUN NOUN ADJ NOUN NOUN VERB ADJ ADJ NOUN NOUN VERB PROPN NOUN
75d60af7-8df5-49a4-9879-717b7fe4080f	SUBJ	False	['bill', 'instead', 'invite', 'trust', 'whichever', 'multimillionaire', 'landlord', 'oil', 'executive', 'get', 'give', 'ministerial', 'position']	1	bill instead invite trust whichever multimillionaire landlord oil executive get give ministerial position	0.0	-0.0	['PROPN', 'ADV', 'VERB', 'NOUN', 'PRON', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'VERB', 'ADJ', 'NOUN']	PROPN ADV VERB NOUN PRON ADJ NOUN NOUN NOUN AUX VERB ADJ NOUN
12583db0-59f7-4dbf-a6ba-b3d690ca7638	OBJ	False	['past', 'economist', 'marvel', 'ability', 'stimulate', 'spend', 'necessary', 'meet', 'growth', 'target', 'adequately', 'employ', 'busy', 'workforce', 'workshop']	0	past economist marvel ability stimulate spend necessary meet growth target adequately employ busy workforce workshop	0.04583333333333333	-0.0	['ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'VERB', 'ADJ', 'NOUN', 'NOUN']	ADJ NOUN NOUN NOUN NOUN VERB ADJ NOUN NOUN NOUN ADV VERB ADJ NOUN NOUN
3a1740f8-4b95-4268-8b2e-994c7aeffb9e	SUBJ	True	['realworld', 'datum', 'supply', 'uk', 'government', 'government', 'unfortunately', 'show', 'exact', 'thing']	1	realworld datum supply uk government government unfortunately show exact thing	-0.125	-0.11	['PROPN', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'ADV', 'VERB', 'ADJ', 'NOUN']	PROPN PROPN NOUN PROPN NOUN NOUN ADV VERB ADJ NOUN
5c514b4a-f651-4f94-9814-0bcef94ec00c	OBJ	False	['guest', 'general', 'parliamentarian', 'andrei', 'gurulyov', 'man', 'previously', 'advocate', 'missile', 'strike', 'uk', 'time', 'call', 'britain', 'seat', 'evil']	0	guest general parliamentarian andrei gurulyov man previously advocate missile strike uk time call britain seat evil	-0.37222222222222223	-0.42	['PROPN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'ADV', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN']	PROPN ADJ NOUN PROPN PROPN NOUN ADV VERB NOUN NOUN PROPN NOUN NOUN PROPN NOUN NOUN
4ef3b8c3-494f-4dcd-a6e9-3702a198dc93	OBJ	False	['question', 'belong', 'argument']	0	question belong argument	0.0	-0.0	['NOUN', 'ADJ', 'NOUN']	NOUN ADJ NOUN
b3529207-38ab-47ea-be11-2a4c7bc8233a	OBJ	False	['recombination', 'happen', 'different', 'variant', 'sarscov2', 'virus', 'cause', 'covid19', 'infect', 'person', 'time', 'report', 'ndtv']	0	recombination happen different variant sarscov2 virus cause covid19 infect person time report ndtv	0.0	-0.0	['NOUN', 'VERB', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADJ']	NOUN VERB ADJ NOUN PROPN PROPN PROPN PROPN PROPN NOUN NOUN NOUN ADJ
4bdc0c53-1d42-4858-bb7f-d7d71591e77b	OBJ	False	['strike', 'interesting', 'chief', 'justice', 'issue', 'statement', 'levey', 'tell', 'article']	0	strike interesting chief justice issue statement levey tell article	0.5	0.53	['VERB', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	VERB ADJ ADJ NOUN NOUN NOUN NOUN NOUN NOUN
6a69bf4b-5437-4ae1-8f71-195e827934ba	OBJ	False	['emotional', 'appeal', 'add', 'practical', 'suggestion', 'pay', 'cheap', 'end']	0	emotional appeal add practical suggestion pay cheap end	0.2	0.21	['ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN']	ADJ NOUN VERB ADJ NOUN VERB ADJ NOUN
5b192f34-2a53-47b0-80fc-d06b89a165d5	SUBJ	True	['think', 'war', 'itthe', 'war', 'cost', 'war', 'thing', 'veteran', 'relief', 'pension', 'national', 'defense']	1	think war itthe war cost war thing veteran relief pension national defense	0.0	-0.0	['VERB', 'NOUN', 'DET', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN']	VERB NOUN DET NOUN VERB NOUN NOUN NOUN NOUN NOUN ADJ NOUN
74c34daf-9206-4a40-b283-fa913287ff38	OBJ	False	['china', 'cut', 'variety', 'interest', 'rate', 'include', 'reduction', 'benchmark', 'deposit', 'rate', '2015']	0	china cut variety interest rate include reduction benchmark deposit rate 2015	0.0	-0.0	['PROPN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NUM']	PROPN VERB NOUN NOUN NOUN VERB NOUN NOUN NOUN NOUN NUM
b51bcef2-5486-4594-a4a5-997fe39432e6	OBJ	False	['piece', 'legislation', 'contain', 'slogan', 'reach', 'early', 'parliamentary', 'stage', 'recent', 'month', 'level', 'regeneration', 'bill', 'suppose', 'set', 'mission', 'complete']	0	piece legislation contain slogan reach early parliamentary stage recent month level regeneration bill suppose set mission complete	0.06666666666666667	0.11	['NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN']	NOUN NOUN VERB NOUN VERB ADJ ADJ NOUN ADJ NOUN NOUN NOUN NOUN VERB ADJ NOUN NOUN
6ad4695a-9d9e-4190-a23f-183e3c0420c1	SUBJ	False	['emergency', 'power', 'win', 'war', 'use', 'fight', 'depression']	1	emergency power win war use fight depression	0.8	0.84	['NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	NOUN NOUN NOUN NOUN NOUN NOUN NOUN
fa33f58a-aae2-4aee-95c3-3a4cdda2c72e	OBJ	False	['new', 'mexico', 'late', 'state', 'welcome', 'illegal', 'alien', 'attorney']	0	new mexico late state welcome illegal alien attorney	-0.022727272727272707	-0.0	['PROPN', 'PROPN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN']	PROPN PROPN ADJ NOUN VERB ADJ ADJ NOUN
ca029aef-99bc-4a80-bbab-8a8d1082e09b	SUBJ	False	['tory', 'happy', 'spend', 'lot', 'public', 'money', 'pandemic', 'way', 'border', 'corrupt', 'oppose', 'idea', 'state', 'target', 'longterm', 'investment']	1	tory happy spend lot public money pandemic way border corrupt oppose idea state target longterm investment	0.10000000000000002	0.11	['ADJ', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'NOUN']	ADJ ADJ VERB NOUN ADJ NOUN ADJ NOUN NOUN ADJ VERB NOUN PROPN NOUN PROPN NOUN
0b75cb8b-ed60-4d0e-8ec6-9214073c698c	OBJ	False	['relate', 'australian', 'covid19', 'test', 'kit', 'manufacturer', 'recall', '195000', 'athome', 'kit', 'high', 'rate', 'false', 'positive']	0	relate australian covid19 test kit manufacturer recall 195000 athome kit high rate false positive	-0.0031818181818182023	-0.0	['VERB', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'VERB', 'NUM', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'ADJ', 'ADJ']	VERB ADJ NOUN NOUN PROPN NOUN VERB NUM PROPN PROPN ADJ NOUN ADJ ADJ
