sentence_id	label	solved_conflict	sentence	word_count	label_encoded	sentence_length	avg_tfidf	cluster	pos_tags	pos_sequence	cleaned_sentence	processed_sentence	Assigned_Topic	Topic_Label	sentiment
779259a1-2054-4b09-a1de-1fd39e50bfdb	OBJ	False	['new', 'mexico', 'document', 'state', 'license', 'practice', 'law', 'shall', 'deny', 'base', 'solely', 'applicant', 'citizenship', 'immigration', 'status', 'time', 'character', 'fitness', 'standard', 'investigation', 'section', 'law', 'license', 'applicant', 'bear', 'burden', 'prove', 'good', 'character', 'support', 'application']	31	0	31	0.001522655853324206	3	['PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'VERB', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN']	PROPN PROPN NOUN NOUN NOUN NOUN NOUN AUX VERB NOUN ADV ADJ NOUN NOUN NOUN PROPN NOUN NOUN ADJ NOUN NOUN NOUN NOUN NOUN NOUN NOUN VERB ADJ NOUN NOUN NOUN	['new', 'mexico', 'document', 'state', 'license', 'practice', 'law', 'shall', 'deny', 'base', 'solely', 'applicant', 'citizenship', 'immigration', 'status', 'time', 'character', 'fitness', 'standard', 'investigation', 'section', 'law', 'license', 'applicant', 'bear', 'burden', 'prove', 'good', 'character', 'support', 'application']	new mexico document state license practice law shall deny base solely applicant citizenship immigration status time character fitness standard investigation section law license applicant bear burden prove good character support application	0	OBJ	0.009090909090909066
92e625de-d4b4-4536-9a54-ecfe33b85a71	OBJ	False	['ask', 'american', 'federation', 'teacher', 'president', 'randi', 'weingarten']	7	0	7	0.0008053013164624803	2	['VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN']	VERB PROPN PROPN PROPN PROPN VERB PROPN	['ask', 'american', 'federation', 'teacher', 'president', 'randi', 'weingarten']	ask american federation teacher president randi weingarten	0	OBJ	0.0
e9bb2eff-bbe1-4942-9a97-07bc371d0ccc	OBJ	False	['president', 'joe', 'biden', 'administration', 'repeatedly', 'unsuccessfully', 'ask', 'congress', 'pandemic', 'fund']	10	0	10	0.0009720373002112892	2	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADV', 'ADV', 'VERB', 'PROPN', 'PROPN', 'NOUN']	PROPN PROPN PROPN PROPN ADV ADV VERB PROPN PROPN NOUN	['president', 'joe', 'biden', 'administration', 'repeatedly', 'unsuccessfully', 'ask', 'congress', 'pandemic', 'fund']	president joe biden administration repeatedly unsuccessfully ask congress pandemic fund	0	OBJ	0.0
41622bdf-cdc2-4d10-b3f3-fdb6a1af9c94	SUBJ	False	['world', 'influential', 'proponent', 'stakeholder', 'capitalism', 'blackrock', 'chief', 'executive', 'larry', 'fink', 'mean', 'proclaim', 'company', 'need', 'earn', 'social', 'license', 'operate', 'day', 'respectable', 'view']	21	1	21	0.0014050462158851137	2	['NOUN', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'AUX', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN']	NOUN ADJ NOUN NOUN PROPN PROPN PROPN PROPN PROPN PROPN ADJ NOUN NOUN AUX VERB ADJ NOUN VERB NOUN ADJ NOUN	['world', 'influential', 'proponent', 'stakeholder', 'capitalism', 'blackrock', 'chief', 'executive', 'larry', 'fink', 'mean', 'proclaim', 'company', 'need', 'earn', 'social', 'license', 'operate', 'day', 'respectable', 'view']	world influential proponent stakeholder capitalism blackrock chief executive larry fink mean proclaim company need earn social license operate day respectable view	0	OBJ	0.07361111111111111
94030fe0-6aed-4d6d-9100-10b51f9b6e00	OBJ	False	['variant', 'scientist', 'name', 'bf7', 'short', 'ba5217', 'allegedly', '17', 'sequence', 'infection', 'week', 'accord', 'new', 'datum', 'center', 'disease', 'control', 'prevention']	18	0	18	0.0013000736402342117	3	['ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADV', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN']	ADJ NOUN NOUN VERB ADJ NOUN ADV NUM NOUN NOUN NOUN NOUN PROPN PROPN PROPN PROPN NOUN NOUN	['variant', 'scientist', 'name', 'bf7', 'short', 'ba5217', 'allegedly', '17', 'sequence', 'infection', 'week', 'accord', 'new', 'datum', 'center', 'disease', 'control', 'prevention']	variant scientist name bf7 short ba5217 allegedly 17 sequence infection week accord new datum center disease control prevention	0	OBJ	-0.015909090909090914
4a85eed2-2f5b-4085-9fef-203945dd5d28	SUBJ	False	['level', 'administration', 'mean', 'challenge', 'regional', 'inequality', 'recently', 'come', 'talk', 'inequality', 'general']	11	1	11	0.0009177129387491361	2	['PROPN', 'PROPN', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADV', 'VERB', 'NOUN', 'NOUN', 'NOUN']	PROPN PROPN VERB VERB ADJ NOUN ADV VERB NOUN NOUN NOUN	['level', 'administration', 'mean', 'challenge', 'regional', 'inequality', 'recently', 'come', 'talk', 'inequality', 'general']	level administration mean challenge regional inequality recently come talk inequality general	1	SUBJ	-0.08749999999999998
3a8972c9-a1ba-4c19-8d31-ec261714171e	SUBJ	False	['unanimous', 'decision', 'alldemocrat', 'supreme', 'court', 'state', 'new', 'mexico', 'come', 'august', '19', 'form', 'new', 'set', 'rule', 'govern', 'admission', 'bar', 'pdf', 'selfcontradictory', 'clear', 'report', 'leftist', 'scribe']	24	1	24	0.0014636902125416264	3	['ADJ', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NUM', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN']	ADJ NOUN NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN NUM NOUN ADJ VERB NOUN NOUN NOUN NOUN NOUN NOUN ADJ NOUN ADJ NOUN	['unanimous', 'decision', 'alldemocrat', 'supreme', 'court', 'state', 'new', 'mexico', 'come', 'august', '19', 'form', 'new', 'set', 'rule', 'govern', 'admission', 'bar', 'pdf', 'selfcontradictory', 'clear', 'report', 'leftist', 'scribe']	unanimous decision alldemocrat supreme court state new mexico come august 19 form new set rule govern admission bar pdf selfcontradictory clear report leftist scribe	0	OBJ	0.08068181818181817
b439b8f6-6b6c-4155-b6af-7600eebc9acb	SUBJ	False	['basis', 'paradoxical', 'inclination', 'lack', 'personal', 'lack', 'personal', 'come', 'horror', 'responsibility']	10	1	10	0.0008300033102990151	2	['NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN']	NOUN ADJ NOUN NOUN ADJ NOUN ADJ VERB NOUN NOUN	['basis', 'paradoxical', 'inclination', 'lack', 'personal', 'lack', 'personal', 'come', 'horror', 'responsibility']	basis paradoxical inclination lack personal lack personal come horror responsibility	1	SUBJ	0.0
6e1b4bc3-4715-46ce-a346-77f370b36fde	OBJ	False	['city', 'resource', 'unaided', 'creditor', 'people', 'detroit', 'enjoy', 'benefit', 'social', 'service']	10	0	10	0.0009630959603337002	2	['NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'AUX', 'NOUN', 'ADJ', 'NOUN']	NOUN NOUN VERB NOUN NOUN PROPN AUX NOUN ADJ NOUN	['city', 'resource', 'unaided', 'creditor', 'people', 'detroit', 'enjoy', 'benefit', 'social', 'service']	city resource unaided creditor people detroit enjoy benefit social service	0	OBJ	0.21666666666666667
cd82f31f-a0e5-492f-b169-4045088bd1e6	OBJ	True	['brexit', 'appear', 'horizon', 'time', 'rich', 'international', 'buyer', 'avoid', 'london', 'fear', 'complication', 'arise', 'outside', 'eu']	14	0	14	0.0011522950913994286	2	['NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADP', 'PROPN']	NOUN VERB NOUN NOUN ADJ ADJ NOUN VERB PROPN PROPN NOUN VERB ADP PROPN	['brexit', 'appear', 'horizon', 'time', 'rich', 'international', 'buyer', 'avoid', 'london', 'fear', 'complication', 'arise', 'outside', 'eu']	brexit appear horizon time rich international buyer avoid london fear complication arise outside eu	1	SUBJ	0.125
36fe024e-2a41-4dfc-8147-b8bad8014caf	OBJ	False	['court', 'get', 'control', 'believe', 'want', 'curt', 'levey', 'president', 'committee', 'justice', 'tell', 'supreme', 'court', 'state', 'new', 'mexico', 'decision', 'strike', 'political', 'legal']	20	0	20	0.0013068610898154705	3	['NOUN', 'VERB', 'NOUN', 'VERB', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'ADJ']	NOUN VERB NOUN VERB VERB PROPN PROPN PROPN PROPN PROPN VERB PROPN PROPN PROPN PROPN PROPN NOUN NOUN ADJ ADJ	['court', 'get', 'control', 'believe', 'want', 'curt', 'levey', 'president', 'committee', 'justice', 'tell', 'supreme', 'court', 'state', 'new', 'mexico', 'decision', 'strike', 'political', 'legal']	court get control believe want curt levey president committee justice tell supreme court state new mexico decision strike political legal	0	OBJ	0.11212121212121212
273bd8d7-4bc5-4802-967c-3ed5da0a0988	SUBJ	False	['covid', 'variant', 'booster', 'authorization', 'come', 'week', 'brace', 'variant']	8	1	8	0.0007978878918576257	2	['ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN']	ADJ ADJ NOUN NOUN VERB NOUN NOUN NOUN	['covid', 'variant', 'booster', 'authorization', 'come', 'week', 'brace', 'variant']	covid variant booster authorization come week brace variant	0	OBJ	0.0
19d364cf-1138-40f8-beca-e1f874825aae	OBJ	False	['late', 'development', 'come', 'week', 'james', 'refuse', 'settle', 'trump', 'lawyer', 'new', 'york', 'time', 'report']	13	0	13	0.0011015993603590085	3	['PROPN', 'PROPN', 'VERB', 'NOUN', 'PROPN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']	PROPN PROPN VERB NOUN PROPN VERB VERB NOUN NOUN PROPN PROPN PROPN NOUN	['late', 'development', 'come', 'week', 'james', 'refuse', 'settle', 'trump', 'lawyer', 'new', 'york', 'time', 'report']	late development come week james refuse settle trump lawyer new york time report	0	OBJ	-0.08181818181818182
3e8877cf-be02-4c12-95fa-05a5a67ab889	OBJ	False	['day', 'schedule', 'event', 'go', 'ahead', 'incident', 'monday', 'tuesday', 'police', 'issue', 'ban', 'saturday', 'parade', 'counterprotest']	14	0	14	0.0011493673040222682	2	['NOUN', 'NOUN', 'NOUN', 'VERB', 'ADV', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ']	NOUN NOUN NOUN VERB ADV NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADJ	['day', 'schedule', 'event', 'go', 'ahead', 'incident', 'monday', 'tuesday', 'police', 'issue', 'ban', 'saturday', 'parade', 'counterprotest']	day schedule event go ahead incident monday tuesday police issue ban saturday parade counterprotest	1	SUBJ	-0.25
e103a4a9-9d1d-4495-bb98-a2432a479208	OBJ	False	['country', 'approximately', '500000', 'separate', 'unit', 'government']	6	0	6	0.0007379995401082878	1	['NOUN', 'ADV', 'NUM', 'ADJ', 'NOUN', 'NOUN']	NOUN ADV NUM ADJ NOUN NOUN	['country', 'approximately', '500000', 'separate', 'unit', 'government']	country approximately 500000 separate unit government	1	SUBJ	-0.4
b7570918-5526-44c9-9544-42cc2b224f34	SUBJ	False	['case', 'slow', 'worldwide', 'case', 'global', 'population', 'approach', 'billion', '23000', 'panic', 'fearmongere', 'continue']	12	1	12	0.0010129285389983683	2	['NOUN', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NUM', 'NUM', 'NOUN', 'ADV', 'VERB']	NOUN VERB ADJ NOUN ADJ NOUN NOUN NUM NUM NOUN ADV VERB	['case', 'slow', 'worldwide', 'case', 'global', 'population', 'approach', 'billion', '23000', 'panic', 'fearmongere', 'continue']	case slow worldwide case global population approach billion 23000 panic fearmongere continue	0	OBJ	-0.15000000000000002
43683439-18fd-4737-a33f-ccf01fe8a22d	SUBJ	False	['let', 'ask', 'political', 'social', 'force', 'act', 'absorb', 'national', 'income', 'purpose', 'governmentacting', 'increase', 'taxation']	13	1	13	0.0011017374358603797	1	['VERB', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	VERB VERB ADJ ADJ NOUN PROPN VERB ADJ NOUN NOUN NOUN NOUN NOUN	['let', 'ask', 'political', 'social', 'force', 'act', 'absorb', 'national', 'income', 'purpose', 'governmentacting', 'increase', 'taxation']	let ask political social force act absorb national income purpose governmentacting increase taxation	1	SUBJ	0.016666666666666666
4ceb8e33-f0c0-4cb4-b706-03af2acf19a2	OBJ	False	['sign', 'financial', 'strain', 'confine', 'ledger', 'book']	6	0	6	0.0007565658475916968	2	['VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	VERB ADJ NOUN NOUN NOUN NOUN	['sign', 'financial', 'strain', 'confine', 'ledger', 'book']	sign financial strain confine ledger book	0	OBJ	0.0
5e0125ad-26ea-4538-bef1-0ec5db29f474	SUBJ	False	['hope', 'congress', 'see', 'fit', 'provide', 'billion', 'protect', 'banking', 'interest', 'unite', 'state', 'necessity', 'pass', 'legislation', 'protect', 'old', 'people']	17	1	17	0.0011935245912356213	2	['PROPN', 'PROPN', 'VERB', 'ADJ', 'VERB', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN']	PROPN PROPN VERB ADJ VERB NUM NOUN NOUN NOUN VERB NOUN NOUN NOUN NOUN VERB ADJ NOUN	['hope', 'congress', 'see', 'fit', 'provide', 'billion', 'protect', 'banking', 'interest', 'unite', 'state', 'necessity', 'pass', 'legislation', 'protect', 'old', 'people']	hope congress see fit provide billion protect banking interest unite state necessity pass legislation protect old people	1	SUBJ	0.25
cc1b2fce-d083-4084-9294-fc6557091262	SUBJ	True	['predict', 'new', 'variant', 'come', 'food', 'drug', 'administration', 'decide', 'approve', 'experimental', 'vaccine', 'booster', 'human', 'trial', 'specifically', 'omicron']	16	1	16	0.0012253912831527859	3	['VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'NOUN', 'VERB', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'ADV']	VERB ADJ NOUN VERB NOUN PROPN NOUN VERB VERB ADJ NOUN NOUN ADJ NOUN ADV ADV	['predict', 'new', 'variant', 'come', 'food', 'drug', 'administration', 'decide', 'approve', 'experimental', 'vaccine', 'booster', 'human', 'trial', 'specifically', 'omicron']	predict new variant come food drug administration decide approve experimental vaccine booster human trial specifically omicron	0	OBJ	0.07878787878787878
7988e5aa-dafb-4a87-9bed-d1cf5d99f729	OBJ	False	['countrys', 'resilience', 'author', 'argue', 'rest', 'unconventional', 'bustbuste', 'tool', 'disposal']	9	0	9	0.0009275327225097836	2	['PROPN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']	PROPN NOUN NOUN VERB NOUN ADJ NOUN NOUN NOUN	['countrys', 'resilience', 'author', 'argue', 'rest', 'unconventional', 'bustbuste', 'tool', 'disposal']	countrys resilience author argue rest unconventional bustbuste tool disposal	0	OBJ	0.0
abfd6074-895c-4cf0-b15b-65432c828c20	SUBJ	False	['despite', 'mass', 'medium', 'campaign', 'believe', 'get', 'booster', 'essential', 'immunity', 'decline', 'effectiveness', 'actually', 'impossible', 'vaccine', 'effectiveness', 'wane', 'come', 'covid19', 'injection']	19	1	19	0.0012772334003844869	2	['SCONJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'NOUN']	SCONJ ADJ NOUN NOUN VERB VERB NOUN ADJ NOUN NOUN NOUN ADV ADJ NOUN NOUN PROPN VERB NOUN NOUN	['despite', 'mass', 'medium', 'campaign', 'believe', 'get', 'booster', 'essential', 'immunity', 'decline', 'effectiveness', 'actually', 'impossible', 'vaccine', 'effectiveness', 'wane', 'come', 'covid19', 'injection']	despite mass medium campaign believe get booster essential immunity decline effectiveness actually impossible vaccine effectiveness wane come covid19 injection	0	OBJ	-0.3333333333333333
75e5d4e1-c2ac-4544-a1ed-2753855fafe0	OBJ	True	['bizarre', 'new', 'mexico', 'illegally', 'subject', 'arrest', 'deportation', 'time', 'represent', 'lawyer', 'illegal', 'alien', 'face', 'thing']	14	0	14	0.0011404699898280024	3	['ADJ', 'ADJ', 'PROPN', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN']	ADJ ADJ PROPN ADV ADJ NOUN NOUN NOUN VERB NOUN ADJ ADJ NOUN NOUN	['bizarre', 'new', 'mexico', 'illegally', 'subject', 'arrest', 'deportation', 'time', 'represent', 'lawyer', 'illegal', 'alien', 'face', 'thing']	bizarre new mexico illegally subject arrest deportation time represent lawyer illegal alien face thing	0	OBJ	-0.07171717171717171
c3198e96-4bfe-45f5-8e7c-b4322b171d81	SUBJ	False	['taxation', 'heavily', 'increase', 'well', 'long', 'increase', 'certainly', 'field', 'popular', 'taxis', 'wealth', 'redistribute', 'downward', 'capitalist', 'society', 'disbelieve', 'way', 'trouble']	18	1	18	0.0012630547369589982	2	['NOUN', 'ADV', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADV', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN']	NOUN ADV VERB ADV ADJ NOUN ADV VERB ADJ NOUN NOUN VERB ADJ ADJ NOUN VERB NOUN NOUN	['taxation', 'heavily', 'increase', 'well', 'long', 'increase', 'certainly', 'field', 'popular', 'taxis', 'wealth', 'redistribute', 'downward', 'capitalist', 'society', 'disbelieve', 'way', 'trouble']	taxation heavily increase well long increase certainly field popular taxis wealth redistribute downward capitalist society disbelieve way trouble	1	SUBJ	0.07285714285714286
adbef331-e70a-496e-aaeb-cc029005edc4	OBJ	False	['leftist', 'war', 'american', 'value', 'english', 'language']	6	0	6	0.0007531755526138078	2	['ADJ', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'NOUN']	ADJ NOUN PROPN NOUN PROPN NOUN	['leftist', 'war', 'american', 'value', 'english', 'language']	leftist war american value english language	0	OBJ	-0.016666666666666666
df97329f-4e1b-4a55-9dcc-5e3c0d26c6cc	SUBJ	False	['taxis', 'increase', 'order', 'provide', 'public', 'revenue', 'increase', 'provide', 'revenue']	9	1	9	0.000707777019084975	2	['NOUN', 'VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN']	NOUN VERB NOUN VERB ADJ NOUN NOUN VERB NOUN	['taxis', 'increase', 'order', 'provide', 'public', 'revenue', 'increase', 'provide', 'revenue']	taxis increase order provide public revenue increase provide revenue	1	SUBJ	0.0
fd5d7ef6-f7db-4421-9295-0497cabc3cd1	OBJ	False	['recent', 'event', 'reveal', 'strike', 'relatively', 'small', 'number', '115000', 'rail', 'worker', 'completely', 'upend', 'economy', 'provoke', 'political', 'crisis']	16	0	16	0.001223486357925129	4	['ADJ', 'NOUN', 'VERB', 'VERB', 'ADV', 'ADJ', 'NOUN', 'NUM', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN']	ADJ NOUN VERB VERB ADV ADJ NOUN NUM NOUN NOUN ADV ADJ NOUN VERB ADJ NOUN	['recent', 'event', 'reveal', 'strike', 'relatively', 'small', 'number', '115000', 'rail', 'worker', 'completely', 'upend', 'economy', 'provoke', 'political', 'crisis']	recent event reveal strike relatively small number 115000 rail worker completely upend economy provoke political crisis	0	OBJ	-0.0375
46bee169-22bf-499f-964f-b97614f298e7	OBJ	False	['brief', 'government', 'shall', 'find', 'way', 'money']	6	0	6	0.0007389657228687682	1	['ADJ', 'NOUN', 'AUX', 'VERB', 'NOUN', 'NOUN']	ADJ NOUN AUX VERB NOUN NOUN	['brief', 'government', 'shall', 'find', 'way', 'money']	brief government shall find way money	1	SUBJ	0.0
8cfeb608-164e-44e5-9f57-d894880129a8	OBJ	False	['rep', 'ilhan', 'omar', 'government', 'meal', 'child', 'signature', 'issue']	8	0	8	0.0008553644994102372	1	['PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	PROPN PROPN PROPN NOUN NOUN NOUN NOUN NOUN	['rep', 'ilhan', 'omar', 'government', 'meal', 'child', 'signature', 'issue']	rep ilhan omar government meal child signature issue	0	OBJ	0.0
9e20ca51-ba97-46af-b623-f3929b60ae9c	SUBJ	False	['here', 'need', 'know', 'big', 'problem']	5	1	5	0.0006862912066716222	2	['ADV', 'AUX', 'VERB', 'ADJ', 'NOUN']	ADV AUX VERB ADJ NOUN	['here', 'need', 'know', 'big', 'problem']	here need know big problem	1	SUBJ	0.0
47e92c1f-340f-4614-a284-48c2b54a2132	SUBJ	False	['kremlin', 'squeeze', 'independent', 'medium', 'coverage', 'queen', 'funeral', 'demonstrate', 'postmodern', 'propaganda', 'state', 'compete', 'narrative', 'entrepreneur', 'try', 'mark', 'boss']	17	1	17	0.0012638515951273806	0	['PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'NOUN']	PROPN VERB ADJ NOUN NOUN PROPN PROPN NOUN ADJ NOUN NOUN ADJ ADJ NOUN VERB PROPN NOUN	['kremlin', 'squeeze', 'independent', 'medium', 'coverage', 'queen', 'funeral', 'demonstrate', 'postmodern', 'propaganda', 'state', 'compete', 'narrative', 'entrepreneur', 'try', 'mark', 'boss']	kremlin squeeze independent medium coverage queen funeral demonstrate postmodern propaganda state compete narrative entrepreneur try mark boss	0	OBJ	-0.05
921de08c-e525-4896-92c8-dd26ec5e7c36	OBJ	False	['minute', 'not', 'kid', 'personally', 'treading', 'water', 'mental', 'health', 'say', 'bethany', 'collin', 'quit', 'january', 'year', 'los', 'angelesarea', 'middle', 'school', 'teacher']	19	0	19	0.0013265550325368808	2	['NOUN', 'PART', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN']	NOUN PART VERB ADV ADJ NOUN ADJ PROPN VERB PROPN PROPN VERB PROPN NOUN PROPN PROPN PROPN NOUN NOUN	['minute', 'not', 'kid', 'personally', 'treading', 'water', 'mental', 'health', 'say', 'bethany', 'collin', 'quit', 'january', 'year', 'los', 'angelesarea', 'middle', 'school', 'teacher']	minute not kid personally treading water mental health say bethany collin quit january year los angelesarea middle school teacher	1	SUBJ	-0.03333333333333333
dd0322d1-ff3a-40f2-9cb6-bbc5262ebd67	OBJ	False	['california', 'florida', 'illinois', 'nebraska', 'new', 'york', 'wyoming']	7	0	7	0.000805942952139234	3	['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']	PROPN PROPN PROPN PROPN PROPN PROPN NOUN	['california', 'florida', 'illinois', 'nebraska', 'new', 'york', 'wyoming']	california florida illinois nebraska new york wyoming	0	OBJ	0.13636363636363635
1d6d149e-de49-4290-aebb-68057d63eda6	OBJ	False	['educator', 'teach', 'profession', 'require', 'train', 'experience', 'lower', 'bar', 'diminish', 'quality', 'classroom', 'instruction', 'child', 'receive']	14	0	14	0.0011523157251395184	2	['NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB']	NOUN VERB NOUN VERB NOUN NOUN ADJ NOUN NOUN NOUN NOUN NOUN NOUN VERB	['educator', 'teach', 'profession', 'require', 'train', 'experience', 'lower', 'bar', 'diminish', 'quality', 'classroom', 'instruction', 'child', 'receive']	educator teach profession require train experience lower bar diminish quality classroom instruction child receive	1	SUBJ	0.0
78c83301-dcd0-42a8-907f-572e625befaf	SUBJ	False	['government', 'want', 'governmentthat']	3	1	3	0.0005107656191400865	1	['NOUN', 'VERB', 'NOUN']	NOUN VERB NOUN	['government', 'want', 'governmentthat']	government want governmentthat	1	SUBJ	0.0
187f12ea-7d46-4ab1-a536-dbadeffc0d63	OBJ	False	['figure', 'national', 'industrial', 'conference', 'board', 'percapita', 'cost', 'government', 'separately', 'state', '19131929', 'federal7173236', 'state3971638', 'local19105864']	14	0	14	0.0011296276176067802	1	['VERB', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADV', 'NOUN', 'NUM', 'PROPN', 'PROPN', 'PROPN']	VERB ADJ PROPN PROPN PROPN PROPN PROPN NOUN ADV NOUN NUM PROPN PROPN PROPN	['figure', 'national', 'industrial', 'conference', 'board', 'percapita', 'cost', 'government', 'separately', 'state', '19131929', 'federal7173236', 'state3971638', 'local19105864']	figure national industrial conference board percapita cost government separately state 19131929 federal7173236 state3971638 local19105864	1	SUBJ	0.0
7a0b1474-73a4-416f-b166-9aac7f42759d	OBJ	False	['president', 'face', 'legal', 'struggle', 'include', 'maralago', 'property', 'search', 'fbi', 'involvement', 'jan', 'insurrection', 'investigate', 'house', 'select', 'committee']	16	0	16	0.0012284170957850536	2	['PROPN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']	PROPN VERB ADJ NOUN VERB NOUN NOUN NOUN PROPN NOUN PROPN PROPN PROPN PROPN PROPN NOUN	['president', 'face', 'legal', 'struggle', 'include', 'maralago', 'property', 'search', 'fbi', 'involvement', 'jan', 'insurrection', 'investigate', 'house', 'select', 'committee']	president face legal struggle include maralago property search fbi involvement jan insurrection investigate house select committee	0	OBJ	0.2
19e974e7-2983-4960-8be3-652df10122d8	OBJ	False	['rail', 'worker', 'simply', 'contract', 'determine', 'decide', 'stay', 'industry', 'altogether']	9	0	9	0.0009219116795958708	4	['NOUN', 'NOUN', 'ADV', 'VERB', 'VERB', 'VERB', 'VERB', 'NOUN', 'ADV']	NOUN NOUN ADV VERB VERB VERB VERB NOUN ADV	['rail', 'worker', 'simply', 'contract', 'determine', 'decide', 'stay', 'industry', 'altogether']	rail worker simply contract determine decide stay industry altogether	0	OBJ	0.0
